campaign_member_id,campaign_id,member_type,lead_id,contact_id,status,has_responded,created_at,updated_at
8ZjFfXjlS1yY4cKAac,iMOxZq8iiMaOwnavyY,Lead,3MBakl7S0xvk9EKIqP,,Sent,False,2024-02-29 17:39:48,2024-03-10 17:39:48
cQQ7i3Az5akbdg2k5E,IYUwL0AaY0SJA04csh,Lead,qiG8VHBRz3Jfc4H8Eu,,Sent,False,2025-08-28 20:53:15,2025-08-29 20:53:15
MoxrEDp5L9k0AW0zsW,GMJggabcDbR4YRJSLR,Lead,LeDOkvU9cVJeRDE1Bz,,Unsubscribed,False,2024-11-22 00:22:36,2024-12-18 00:22:36
zo59cWEr2nIMT9ZDJC,RGaIqiMZa6Tp5EvRun,Contact,,lFZ6dB9XLtBsjPISX2,Bounced,False,2025-02-11 04:50:29,2025-03-08 04:50:29
a8WEp6dY7Cu7TpGGJy,0FgtMT4fNxIfPjBD0b,Contact,,jofdbNumx5qzj2Cdqh,Sent,False,2024-08-24 01:54:41,2024-08-25 01:54:41
08WQdLctXVEb4F37Lh,c5crlPrKdfEbfNvv6b,Lead,QLLvCekJajcUsiIoXc,,Sent,False,2025-05-30 05:45:31,2025-06-21 05:45:31
cw3GhkDAFf8d04MGR2,xqeM3BKM0x8s5QhYug,Lead,nhtuXMFrUfogIvgt73,,Sent,False,2025-09-23 22:07:24,2025-10-13 22:07:24
Okll1lEolKNYKABF3l,EE9R6f7VZxXJICdlq1,Contact,,gilAhLAYLWsO62Doe2,Unsubscribed,False,2024-12-23 08:26:36,2024-12-31 08:26:36
RJQ8DSOmMPFmoINsjn,sXbdmggxiHGyKA10au,Lead,xVCoRgufG6rVZmMfxF,,Sent,False,2024-04-13 14:04:30,2024-04-17 14:04:30
I2ZnWVRuVpwYXGqHwa,f6E6051k6nB1V1Ea2E,Lead,8NX6DKYcISMmW3BzfU,,Sent,False,2025-01-16 19:24:22,2025-01-22 19:24:22
CloH9axAtTN2GFMpRT,QngaMszafovek4SXx6,Contact,,KjFXQnx3THNItQ1clB,Sent,False,2024-07-03 12:15:45,2024-07-19 12:15:45
YwaxwmAsKmifKRhvZA,dSpJys0X6Bimtnf0Lx,Lead,vnKwcMljo9T2cjyzr0,,Sent,False,2024-10-30 01:29:10,2024-11-09 01:29:10
sx6GOtJVfpNuzW7ShG,xGUynvEYAako788xe8,Contact,,oBxOwM9UC94qOcFjwS,Sent,False,2024-10-14 05:51:09,2024-11-03 05:51:09
zifYtSOLqsUE0R2pkJ,o6OHzuOTUFUBAjdHLD,Lead,j1sxgLPLqJd0dUlwh1,,Sent,False,2025-01-02 07:03:05,2025-01-09 07:03:05
69C7nVDBWFQvOWdZeq,xGUynvEYAako788xe8,Contact,,uFAM3oru8wGYPdjgMp,Sent,False,2024-11-12 11:55:27,2024-11-12 11:55:27
W9AnSNrdjbDiHKjLxa,fbnldpuIX6CRgru0m8,Contact,,Sw117dsLHHHo6kmh00,Bounced,False,2024-04-06 14:50:06,2024-04-20 14:50:06
cbgaQfVB3p2PpV5UJU,5LcvzlLBp9f9VplB1Z,Lead,zCDY8FP07j9N4RBljy,,Sent,False,2025-12-15 05:09:13,2025-12-31 00:00:00
jlIP4UtJRyYEQjkdLI,ytG4pJS3x02ix2KNtI,Lead,c9oEDri8Gm1D6CO6nD,,Sent,False,2025-06-12 05:19:43,2025-06-27 05:19:43
fjEm3uHpRRMdxHlnIX,ROEK23iSCCfcTNYaea,Lead,QEr56PzVpaMJAsQbQn,,Sent,False,2024-02-20 22:57:13,2024-03-14 22:57:13
xvS7xknXzuJqeSPGRK,V7RpTNnnv8A4nxV0dk,Lead,ocUTPHEG9e0bKE1Lpu,,Sent,False,2025-08-29 21:24:20,2025-09-14 21:24:20
d8jO5qXyeK8aaAdvg3,xGUynvEYAako788xe8,Contact,,6dgcL5lgFNyrWSsodj,Responded,True,2025-07-27 23:01:25,2025-08-25 23:01:25
1GLIbkX4IUXsSGi0sD,sXbdmggxiHGyKA10au,Contact,,t7kq9zd4V9OQ4ZG9Xu,Sent,False,2024-01-14 11:59:28,2024-02-02 11:59:28
gduHAIH4EwHkoPeAml,V7RpTNnnv8A4nxV0dk,Lead,SSWXlKNaKVteRCEGzc,,Responded,True,2024-04-18 10:14:38,2024-04-26 10:14:38
WfAZKFqzv7WgEEDsMe,RGaIqiMZa6Tp5EvRun,Lead,FazjTRX67dUQOi2Jh6,,Bounced,False,2024-01-20 17:52:30,2024-01-31 17:52:30
AwLzd3XK6xjrAHFuqV,5XYwZX2HAJOb4T7dhV,Lead,3zZWbEQkDcK4r5HYLz,,Sent,False,2024-06-29 11:19:12,2024-07-14 11:19:12
9Bwj7F8HFqWO23sa4R,EE9R6f7VZxXJICdlq1,Contact,,r37aQJSmo1vWFBBaqx,Sent,False,2025-03-02 14:04:38,2025-03-30 14:04:38
RnE3nJXYJyvQbhNekg,czEQwS0dtsjNbtMv2M,Lead,2D2DYu639RG9nTtfhR,,Sent,False,2025-01-02 11:13:00,2025-01-06 11:13:00
ZT9p2SZuwGnSAPGJCY,knerxPHZTsagyW193E,Lead,HYTGL7XX4h8MtCXesd,,Sent,False,2025-12-01 06:42:53,2025-12-07 06:42:53
SvPFgnEq7LXorDodW4,tzFhRqj1eQHJyJWWjO,Lead,T5KgH9fwc2xiMTso9s,,Sent,False,2025-04-13 23:10:07,2025-05-04 23:10:07
iRfFdlnAcE2Ahds300,oB3zxU58ueiKdvtze2,Contact,,Xrb6qM9HXPaCi8pnSr,Sent,False,2025-02-05 01:23:48,2025-02-27 01:23:48
EAi2U3Ov9fbuUvLQQS,HMbpyMV6qEEdLLxYCY,Contact,,oQ7KqCbtlriESE4xPe,Sent,False,2025-07-08 04:50:53,2025-07-25 04:50:53
RdhbSAkf24kVrm3Qjt,CkskBBGoCcwPeXILiC,Contact,,Vg8F9c2cMDMwXU6hdM,Sent,False,2025-09-21 12:07:21,2025-09-21 12:07:21
BaVO43VZaFZ3ggMZmC,sskORbbLKzMtcQ5EhG,Lead,nCNnjBRdnPPtYPWkxv,,Sent,False,2024-06-13 09:51:43,2024-06-28 09:51:43
Frmp2ng4z5lNjYCcGs,ytG4pJS3x02ix2KNtI,Contact,,tnVlyXsqiCZBVGsMpM,Sent,False,2024-04-26 21:12:08,2024-05-05 21:12:08
b2JZOkfYZ4GiZSVZmD,CkskBBGoCcwPeXILiC,Contact,,6ipvD6xXZGUpkYWH6R,Responded,True,2024-11-12 00:50:15,2024-11-28 00:50:15
ngTWMS1S4gSYvu9vUa,ytG4pJS3x02ix2KNtI,Contact,,DgFUUVEQZWtWENScod,Sent,False,2024-12-23 22:17:01,2025-01-12 22:17:01
iiOVIOIZNLP9b6BDxp,e2X0kqcomdUJnOY9f4,Contact,,FNBCQ87fSx6ybz120R,Responded,True,2024-05-29 09:59:18,2024-05-31 09:59:18
HuBGYEViiSTO9ZUUrY,Jbx3uJrFJY2I5iuXnA,Lead,uUOpxQzQKiPj8UT3yN,,Sent,False,2024-05-17 17:36:19,2024-05-22 17:36:19
UG83fpGMZH947OJo8V,ROEK23iSCCfcTNYaea,Contact,,tk90Nfp1e7042jAIsO,Unsubscribed,False,2025-01-13 05:23:24,2025-01-25 05:23:24
zm4nyyBIGViNCNSbw5,xGUynvEYAako788xe8,Contact,,npZBtEhkuwz8uHJhYN,Responded,True,2025-03-24 08:42:30,2025-03-28 08:42:30
ReBDEFHs9SlH9Y0ypW,5XYwZX2HAJOb4T7dhV,Contact,,OgmzJtoBRcTYFuJiZn,Sent,False,2025-05-24 03:15:28,2025-05-30 03:15:28
fr2vrkdZtShtp8qGyc,RGaIqiMZa6Tp5EvRun,Lead,oq58ltoJTFXGX12X6s,,Sent,False,2025-03-28 03:32:37,2025-04-17 03:32:37
m7Rigr9upCtCHV3ZiM,h52xOZ3j51Tpe37GO5,Lead,WpTTrRTmlpLyPDI0zu,,Bounced,False,2025-12-21 03:06:42,2025-12-28 03:06:42
xyhZecnxRhsmFymHXl,mIHoxjTSWipIVRauzo,Lead,TEWLTsaEz5dPViYxKS,,Responded,True,2025-03-14 08:41:52,2025-03-30 08:41:52
eXClbPRJjPuaH8nDmt,xGUynvEYAako788xe8,Lead,4qfdly6kVQ6HibqSbb,,Sent,False,2025-09-25 20:43:56,2025-10-12 20:43:56
zqk14MfnTauPFnR2U2,jUdss4gvwqwxXygFrM,Contact,,xMq4c7BmbnVToIxkHq,Sent,False,2024-12-17 05:03:52,2024-12-24 05:03:52
im7YiSGttaRCv0fXvc,IYUwL0AaY0SJA04csh,Lead,8y08QQvV6dfSWZanvZ,,Sent,False,2024-03-27 04:18:59,2024-03-27 04:18:59
tpfHc5ePDrQxY4UoJK,jUdss4gvwqwxXygFrM,Lead,8IBEx5zJzfBnxM5bcc,,Responded,True,2024-07-30 14:54:25,2024-08-01 14:54:25
tSr967sk4gwgrDw47M,mUoK5i8xMFO0Y0eiWP,Contact,,AJM0fjUvKIRZOAO9fP,Sent,False,2025-06-09 00:44:29,2025-07-03 00:44:29
O3Wcwifri3jzXm2dUC,6pxCFklP2luDJR2Evw,Lead,VvqBTPCwTGzkjaruBf,,Sent,False,2025-10-16 05:16:50,2025-11-02 05:16:50
JCusHQ68Qwe4EQp3Ya,xGUynvEYAako788xe8,Contact,,dLHUrWL0WCMZ4gPqhV,Sent,False,2024-10-15 22:32:56,2024-11-05 22:32:56
iJ4qjYDvf574xeDD7Q,mIHoxjTSWipIVRauzo,Lead,hnHZ9eDyQjMYikAQTv,,Sent,False,2024-01-05 07:46:45,2024-01-13 07:46:45
ThAvkUJSIXGqLenHiZ,Pjy99hz8hGr2Tx5BAc,Contact,,R0Zu5wbeqTCeopST3X,Bounced,False,2025-11-11 04:36:32,2025-11-20 04:36:32
qkfrg9yh9dRmYzX7js,czEQwS0dtsjNbtMv2M,Lead,PgBtowgFLzp02ZAORr,,Bounced,False,2025-09-27 04:49:04,2025-10-24 04:49:04
9ge8HEnL5i9QM8w7qO,HMbpyMV6qEEdLLxYCY,Lead,rwVlskLrEpKkSq7GCd,,Sent,False,2024-06-03 16:57:08,2024-06-21 16:57:08
kPyXo84h2hzP3q2RRt,ktHrBtPl8NBJVLRXyK,Contact,,M9o5MY4DnZE0ih9AVQ,Sent,False,2024-04-13 17:14:09,2024-05-09 17:14:09
9mCmHNdURshjUj7UFl,fX3NRI0Xb2Wh2NENDK,Contact,,ztixyl5Rm78S78ygla,Sent,False,2025-02-03 06:33:37,2025-02-28 06:33:37
wfeMgCYVwzkAsaWVH1,tzFhRqj1eQHJyJWWjO,Contact,,EXB89Txj2drOCpDZhc,Responded,True,2024-10-06 16:56:00,2024-10-29 16:56:00
8Mh2skj1OgphdiogUK,Z3ZYUr576NAmJMiYB5,Contact,,mPBPuqzGRbIzqXwJTA,Bounced,False,2025-05-25 15:36:26,2025-06-23 15:36:26
blBoIGCZMXVTHL9Qwg,tzFhRqj1eQHJyJWWjO,Lead,37TWcmaX4O60EiCAID,,Bounced,False,2024-09-30 16:32:32,2024-10-23 16:32:32
9jJS3ebvVvPASFch6s,nZYJNQN8JcCyXmMHef,Lead,nCJ5mWI8l1iQ3mUqI8,,Sent,False,2025-09-14 04:35:52,2025-09-26 04:35:52
LOklTri1gnDDf2mIka,wjEZFGcE2nq1hOeDKS,Contact,,WDXmSbdvZWene2F1n7,Sent,False,2024-02-20 02:05:32,2024-03-08 02:05:32
0VDCxb1YYCAcPEN8DE,1WtSrFE7EuGqZSxpS4,Lead,oS4q173OMUsL5M6DPM,,Sent,False,2025-02-06 08:59:02,2025-02-18 08:59:02
7h064e2RRxTVLLCUMx,h52xOZ3j51Tpe37GO5,Lead,S7x5HAeU8JUhrBmfJ9,,Sent,False,2024-08-19 18:32:33,2024-09-16 18:32:33
9okKkiM51xfdfD3vSS,knerxPHZTsagyW193E,Contact,,xrEB3jQxeFZga9fkl8,Unsubscribed,False,2024-11-30 08:58:04,2024-12-03 08:58:04
AEYqnibK8C4I7obBP0,wjEZFGcE2nq1hOeDKS,Lead,dg3UHaYEqr9pBJeVAm,,Responded,True,2024-09-23 10:55:34,2024-10-20 10:55:34
fVSA2zaDay47MvJCpq,qyGYgImqhWuBOaj93t,Contact,,zRdn9IhE1qUbJSNswY,Sent,False,2025-12-28 04:10:56,2025-12-31 00:00:00
1u9BuhWRwSvBcbeb31,6pxCFklP2luDJR2Evw,Contact,,PbgoB3GzHHMkxJzthj,Unsubscribed,False,2024-07-11 04:13:52,2024-07-18 04:13:52
fh7JqIujLY9rbvN2du,0FgtMT4fNxIfPjBD0b,Contact,,elfrxtqgSyXNJIo7vN,Unsubscribed,False,2025-11-29 18:44:12,2025-12-05 18:44:12
HQJZBafu4XYbMp6fDi,fbnldpuIX6CRgru0m8,Contact,,z8HJFiHbH9OFq9SvEV,Bounced,False,2025-12-04 20:37:05,2025-12-19 20:37:05
A5YTs3Zni9nBA2K7Nq,Jbx3uJrFJY2I5iuXnA,Lead,cukihkFjwpsWbbxfsW,,Bounced,False,2025-10-25 18:29:02,2025-10-27 18:29:02
y3dRzVQ5icKsm3gLDX,f6E6051k6nB1V1Ea2E,Lead,rYmXaxftsSqr47RTw9,,Sent,False,2025-03-13 09:26:30,2025-04-09 09:26:30
AKHfZxlG3ZN3JJUuLO,fX3NRI0Xb2Wh2NENDK,Contact,,RpoLhN9RukFbUw644q,Sent,False,2024-07-18 04:29:38,2024-08-16 04:29:38
m6uJsQLVGmkGhGtWJw,0FgtMT4fNxIfPjBD0b,Contact,,ZCkVYE3Bgm6ap6xvIt,Bounced,False,2025-06-18 23:58:40,2025-07-13 23:58:40
wZvcK2JbnuyXFe0zB7,ROEK23iSCCfcTNYaea,Lead,slUA8UOFDSAMH8NNJo,,Responded,True,2024-06-18 14:38:30,2024-07-01 14:38:30
IcDsuMi6vKCJMsit9I,HMbpyMV6qEEdLLxYCY,Lead,ta9gNZ0ZLjVZzuPMKu,,Sent,False,2025-07-31 05:57:07,2025-08-01 05:57:07
R0UAqlGgYDGfvZ89Q6,CkskBBGoCcwPeXILiC,Lead,KYDDkrb86wwMe38FIg,,Sent,False,2025-02-13 13:24:37,2025-02-28 13:24:37
ev0XALZgcZtjJa5zFf,mUoK5i8xMFO0Y0eiWP,Lead,IDXquSQqYEh701Mit7,,Sent,False,2025-11-07 09:02:23,2025-12-02 09:02:23
USFtafqJTdwTFSuaCM,Z3ZYUr576NAmJMiYB5,Contact,,4rZhkV7SeDZyLEkjsI,Bounced,False,2025-09-16 02:06:25,2025-09-22 02:06:25
L4xbsRE5f13nrDABFI,aPrBTsuGMeCtPyTm4I,Contact,,vydaPAVNRdYkA6vfb2,Responded,True,2025-02-07 10:26:31,2025-02-10 10:26:31
BYNSPNjkT16kXZXnAI,4yTRF1BKXqIVxMZoBL,Contact,,qxgSboDj3YdTrAoniv,Unsubscribed,False,2025-03-05 03:17:32,2025-03-18 03:17:32
8lWoTxFJhqUPmxfm3y,dSpJys0X6Bimtnf0Lx,Contact,,RipcbzkVoTwS8hDbxr,Sent,False,2025-02-26 12:37:55,2025-03-14 12:37:55
Bv4CmEAaWpqyK9CBkL,NKUp4BJED1d7EjzQf3,Contact,,HHqRis6iqYuyfXY6lD,Sent,False,2025-11-18 04:32:57,2025-12-04 04:32:57
Ix2wg5y5fJBaWl23Mn,Z3ZYUr576NAmJMiYB5,Contact,,mX25RcY42f7Ek3xeQv,Unsubscribed,False,2025-11-06 13:57:37,2025-11-09 13:57:37
h7Q90Tls3YZwX3gwqp,5XYwZX2HAJOb4T7dhV,Contact,,0a3IJe7Oo8NJSg5DZt,Sent,False,2024-09-20 10:35:34,2024-10-18 10:35:34
rlnJmefpjs0I9AZgWR,xqeM3BKM0x8s5QhYug,Contact,,X4HoNZkgLouvylstgu,Sent,False,2024-11-26 09:59:47,2024-12-05 09:59:47
Qg0EZ7F0cqGRcwo3vd,CkskBBGoCcwPeXILiC,Lead,cgLmoZHF4vsYPwWrvo,,Sent,False,2025-11-20 22:08:28,2025-12-09 22:08:28
YNeLUAhP47TI8RBGgC,V7RpTNnnv8A4nxV0dk,Contact,,K0iVOnMF54jlHWXcYn,Sent,False,2024-05-04 01:45:12,2024-05-31 01:45:12
6fsmbFB1c1Wbxe3vc8,RGaIqiMZa6Tp5EvRun,Lead,sIjDusnlLJfu4ytu70,,Sent,False,2025-07-22 20:52:46,2025-07-29 20:52:46
D7aNwigIQ67YjdHZc9,8JvEJGzdaOgNfnvJtp,Lead,I9D15vk3YDohc3C9HA,,Responded,True,2025-09-03 18:48:39,2025-09-08 18:48:39
Oj2YCD6WqqQbgSBadH,1WtSrFE7EuGqZSxpS4,Lead,7KKkZ8ilzg7ExQrg85,,Unsubscribed,False,2025-08-20 03:01:26,2025-09-18 03:01:26
hvDkPwYDMHgx46mubE,1WtSrFE7EuGqZSxpS4,Lead,QLf9Hh4v4sp6PY8oMh,,Sent,False,2025-09-11 11:31:13,2025-10-09 11:31:13
uPVNApUifrlbso700p,dSpJys0X6Bimtnf0Lx,Contact,,XhpyZq0oG8O8zkwlCD,Bounced,False,2024-11-01 12:13:23,2024-11-18 12:13:23
9DjhGrTzj7nSOkeyVp,8JvEJGzdaOgNfnvJtp,Contact,,86h4YaKnDnM2Wal9TP,Sent,False,2025-12-28 01:41:18,2025-12-28 01:41:18
b9Nxt0NtP5gxffIwZp,T9Zrv8Ypz8oQiJaNY3,Lead,MoO1zYOAPsr6qkVTli,,Sent,False,2024-10-04 02:26:07,2024-10-12 02:26:07
c5e6oQa8ZIAoqGIYLK,ItcGN5MsMUe7PTLEnn,Contact,,KwKNIccigQcKM1V48A,Sent,False,2024-08-14 09:45:42,2024-08-17 09:45:42
Z62WF2Kuy87nfoBUwe,4yTRF1BKXqIVxMZoBL,Lead,HNNeeWockRrwpcPmtk,,Sent,False,2024-03-02 03:14:42,2024-03-08 03:14:42
NN2pv5yT6z8ZsG6z0C,CkskBBGoCcwPeXILiC,Contact,,eYc2HWCaH6YX1z4K03,Bounced,False,2025-09-28 17:07:48,2025-10-18 17:07:48
4IZI6AP3tfjCnySs4b,h52xOZ3j51Tpe37GO5,Contact,,OH24tNNk73V4n9SSn2,Sent,False,2025-09-17 08:11:43,2025-10-02 08:11:43
Wc9wocFJZ1RXHHn4Zs,nCA0jTIjHULJ4vO64d,Contact,,6zUe8foRLCSy8OsJsg,Sent,False,2024-05-14 05:53:33,2024-05-27 05:53:33
P1zqC1wcg0JfpvKctJ,xxymgnZ3Kzu12XPqUV,Lead,ZLDjhNVBdO3pkzlCHI,,Sent,False,2024-12-27 08:57:18,2024-12-27 08:57:18
nrpaelXL6saTG7LtAg,nZYJNQN8JcCyXmMHef,Contact,,cDdiI2f8kTVfmttRCH,Responded,True,2024-05-12 02:51:28,2024-06-08 02:51:28
dcL0GyxFtjCwF7qR8H,e2X0kqcomdUJnOY9f4,Lead,N1sHGBjtUyyDtADhpr,,Responded,True,2024-12-25 16:37:37,2024-12-29 16:37:37
VdSRYqBVIQcMWBOLCK,jUdss4gvwqwxXygFrM,Lead,nTXptG3XCvGC3sWgqa,,Sent,False,2025-06-23 07:15:14,2025-06-25 07:15:14
FEN3KE1B9iD7QcpB30,wjEZFGcE2nq1hOeDKS,Contact,,oikaM2Q6hiizRU44VE,Sent,False,2025-06-21 04:43:50,2025-07-19 04:43:50
2wefBEdh2Puigw0XiZ,fX3NRI0Xb2Wh2NENDK,Lead,HLxQ9G58f4MywVWjAC,,Sent,False,2024-08-29 00:11:47,2024-09-08 00:11:47
DY5QsiadqVI1nLXE7V,IYUwL0AaY0SJA04csh,Lead,z5NlK1fq4HoNWGTlxN,,Unsubscribed,False,2025-01-03 02:11:06,2025-01-06 02:11:06
Eb0bZiH3dwTiA1xHhk,T9Zrv8Ypz8oQiJaNY3,Contact,,YiEWBFI2RlJpvS6fMd,Responded,True,2025-08-04 21:40:32,2025-08-19 21:40:32
Mzb5VCEqGJEcsdrxLP,zCPp3tVTQ8MZmUR1Zu,Contact,,YxlxakTfnhPs3fyiAF,Sent,False,2024-08-26 01:27:20,2024-09-02 01:27:20
frX20nxphySZUeh6ry,T9Zrv8Ypz8oQiJaNY3,Lead,Dzr5ygwfj0bUCRVy5a,,Bounced,False,2024-02-02 07:37:26,2024-02-18 07:37:26
qfuoxFFsOmsW69Ag1I,1WtSrFE7EuGqZSxpS4,Contact,,7hBp5qrXHlbvURDl3P,Unsubscribed,False,2025-05-26 17:32:28,2025-05-31 17:32:28
zvoHQydyJtiyCkQtgA,QngaMszafovek4SXx6,Lead,RssoeZEwJRgksx7tRJ,,Sent,False,2025-01-31 23:10:57,2025-01-31 23:10:57
o5dWZFgJkirzvYdQJu,6pxCFklP2luDJR2Evw,Lead,Q05OTRK4r7YjcRZ5JC,,Sent,False,2024-09-30 20:46:16,2024-10-07 20:46:16
XlBPW1fKJqqxWOudai,ROEK23iSCCfcTNYaea,Contact,,sfR0EU4rTBrm0KJ46T,Sent,False,2025-06-11 18:40:30,2025-06-19 18:40:30
dJISU9u6DLXzNzk16t,5LcvzlLBp9f9VplB1Z,Lead,kxPQAWy1Y3RXtlvYsy,,Unsubscribed,False,2025-07-02 03:39:04,2025-07-16 03:39:04
pnf2oiweXFIeegil33,8tg65JpR4ZlykSTM98,Contact,,uYLUjmyXWG1vduLpbZ,Unsubscribed,False,2025-10-26 21:24:03,2025-11-24 21:24:03
mrGzRGx9IeR03Y0Hgw,kgqVLVQ98jdJE5YwGx,Lead,xcG0PkvIh3mMUiH7YI,,Sent,False,2025-11-11 11:14:27,2025-11-28 11:14:27
fsPogdjEO8jcaXWjhX,0FgtMT4fNxIfPjBD0b,Lead,Ry8KxlzKkvo1OXXYBJ,,Sent,False,2025-01-09 00:09:10,2025-02-08 00:09:10
WnT975lknAFxhCXHEO,kgqVLVQ98jdJE5YwGx,Lead,ZpAsxHqNBOVbJ5kLfl,,Unsubscribed,False,2024-11-21 16:58:58,2024-11-23 16:58:58
jnsCTQQl6MJJR8M85s,e2X0kqcomdUJnOY9f4,Lead,FzhZl8DooutVSLSRcC,,Sent,False,2025-12-17 07:42:08,2025-12-29 07:42:08
tX4ITrcam4Ctr7AgUg,xqeM3BKM0x8s5QhYug,Contact,,KIjiwxMZVwL9B4UJ10,Unsubscribed,False,2024-05-24 08:48:49,2024-05-31 08:48:49
JFj6tOYeqsN8Xe7Nn3,NKUp4BJED1d7EjzQf3,Contact,,4m2vCxVRrUt4oPcFWY,Unsubscribed,False,2025-01-26 07:37:17,2025-01-26 07:37:17
rhqd99eIilfeiVYezI,qyGYgImqhWuBOaj93t,Contact,,PWt73PBNs57TdoTwHr,Responded,True,2024-09-11 06:37:52,2024-10-07 06:37:52
L0IUD6XVN7TxITwNYG,6pxCFklP2luDJR2Evw,Contact,,hjQFF6otRo8tg7HElw,Responded,True,2025-06-18 19:08:56,2025-07-15 19:08:56
fdzWw8d4mk0ipNkkns,aPrBTsuGMeCtPyTm4I,Lead,WJqET2Pna9VojL8TrX,,Sent,False,2025-05-09 21:01:09,2025-05-11 21:01:09
MGfku6Zcu806xbrZsb,zCPp3tVTQ8MZmUR1Zu,Contact,,IDsdcF19V8OAN4e4gG,Sent,False,2025-09-15 17:41:26,2025-10-04 17:41:26
SLG5RzfL3MLYb7QDnJ,jUdss4gvwqwxXygFrM,Contact,,5TVY1hZFyMRkiNpQAD,Sent,False,2025-01-25 14:24:42,2025-02-12 14:24:42
TS9b0Zo9q4mLAXVpdx,c5crlPrKdfEbfNvv6b,Contact,,XCa2dWc07PMGlaU0Kv,Unsubscribed,False,2025-10-24 13:01:38,2025-11-11 13:01:38
eqi95EqVs4Fd3NjCoC,QngaMszafovek4SXx6,Lead,Co1rAlYuWcNGzTd0Zo,,Sent,False,2024-06-23 13:50:19,2024-06-29 13:50:19
ggJhogjsnvvCqjTA31,Ora9xUxIe92MDny4AG,Contact,,Es7b5yza2aEPdi8gnJ,Sent,False,2024-09-20 17:13:54,2024-10-16 17:13:54
oougdQf9J1o3dxLWtw,8JvEJGzdaOgNfnvJtp,Contact,,wNfPAbQkMUooLcANuG,Responded,True,2025-09-07 13:18:45,2025-10-02 13:18:45
s6qyt4uKAdwpgEAVkt,nZYJNQN8JcCyXmMHef,Contact,,DondLhIySiEKyjaOkZ,Sent,False,2025-06-26 18:09:14,2025-07-14 18:09:14
CNsOXmlKuQs7UHlgLD,ItcGN5MsMUe7PTLEnn,Contact,,JWUWSYdMMKloSyqBc2,Sent,False,2024-08-29 07:23:37,2024-09-26 07:23:37
1cOFXkZaBuffBJygLm,ktHrBtPl8NBJVLRXyK,Lead,jpFRCg4bQMdrgIkdjp,,Bounced,False,2024-12-27 13:45:32,2025-01-15 13:45:32
ngKnnEweSmsKmyAAyd,IYUwL0AaY0SJA04csh,Contact,,LXZwAEpWWg1IDIjvF9,Responded,True,2025-11-27 21:18:03,2025-12-14 21:18:03
8N5IJLvTnMFe6bLTvW,V7RpTNnnv8A4nxV0dk,Contact,,KixM42caR6zNLpGTRR,Sent,False,2024-06-08 17:56:01,2024-07-04 17:56:01
yfzesrlIDjrcQBnGb6,IYUwL0AaY0SJA04csh,Contact,,ZLeMSvPUyVnEyMusZ2,Sent,False,2025-07-08 20:03:50,2025-08-01 20:03:50
urcLzRWqHgDmEIMK2J,aPrBTsuGMeCtPyTm4I,Contact,,nY6NapaFqbU1edBa3l,Bounced,False,2025-01-10 11:16:10,2025-01-14 11:16:10
GqTFdSNlGj37mxK7Wp,o6OHzuOTUFUBAjdHLD,Contact,,FRA6oJU08GMUTQ77Ti,Sent,False,2025-12-02 03:04:38,2025-12-05 03:04:38
mgW9V81sOZtRMmm2yZ,nZYJNQN8JcCyXmMHef,Lead,0e0XYh5cOP1JlAy0t9,,Sent,False,2024-08-20 01:08:42,2024-09-03 01:08:42
IbhBue7CPbhG74drkl,Jbx3uJrFJY2I5iuXnA,Contact,,L88c1mlYUbrM5VPCXu,Unsubscribed,False,2025-01-18 16:35:17,2025-02-05 16:35:17
I2QSe6lfoNWAJxpdMQ,oB3zxU58ueiKdvtze2,Lead,jBfzOoO1u3nH3i5Z1a,,Responded,True,2025-12-09 04:12:36,2025-12-31 00:00:00
fhKCkh9dqld7Kh6rI6,T9Zrv8Ypz8oQiJaNY3,Contact,,bZlxeOXG2YtRxBRNVR,Unsubscribed,False,2025-10-20 15:54:44,2025-10-31 15:54:44
M5TyFSClrr2l2548YP,sXbdmggxiHGyKA10au,Lead,FN3ZoUxzsx9y8GNnoc,,Sent,False,2025-08-02 22:13:07,2025-08-04 22:13:07
LQagN9byGQvIcTvvDH,xGUynvEYAako788xe8,Lead,dqpDypWE1fSMTvtI9s,,Responded,True,2025-11-22 23:26:27,2025-11-22 23:26:27
hpEM42pAsy87NavgSQ,RGaIqiMZa6Tp5EvRun,Contact,,C6nAHV5JZIWHJoLRkT,Sent,False,2025-02-09 00:54:13,2025-03-09 00:54:13
csEv62iGDb9hNZJU43,knerxPHZTsagyW193E,Contact,,csztxF1DrXdqu0HFVa,Sent,False,2024-05-24 04:42:20,2024-06-10 04:42:20
NPsVV3VEWm4kHQBeGQ,1WtSrFE7EuGqZSxpS4,Contact,,DTZ8FghFGriz3r1VHN,Sent,False,2025-06-29 21:53:09,2025-07-14 21:53:09
W6hkq0NBPTCLbr849K,QngaMszafovek4SXx6,Contact,,agTTwaWZRxi3ONfw5n,Responded,True,2024-06-10 02:33:28,2024-06-10 02:33:28
IC86k9tHZw7tFgyZub,HMbpyMV6qEEdLLxYCY,Contact,,W3nOhHPVOulXfMdCa4,Sent,False,2024-11-06 22:38:45,2024-11-23 22:38:45
NmuyUP1fwvC84wfllE,0FgtMT4fNxIfPjBD0b,Contact,,f2KoYboYVIeBOMnegs,Sent,False,2025-08-04 08:55:48,2025-08-12 08:55:48
